dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,run_tag,tune_cutoff_steps,tune_smooth_values,tune_alternating,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,postprocess_objectives,prediction_dir,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,density_prior,best_metric,lr,weight_decay,clip_grad_norm,score_after_train,eval_every,gaussian_sigma,tolerances,target_tolerances,runtime_sec
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,60.0,0.0602718055300384,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,90.0,0.0753730670174998,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,120.0,0.0844311201531421,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,150.0,0.0930717604174661,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,180.0,0.1009985057669647,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,240.0,0.1138845668280448,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,300.0,0.1247115508486825,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,2,2,10,True,True,cuda,lr3e3_e2,3,"['none', 10]",True,,,,,,,,,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/predictions,tolerance,tuned,density_custom,mf1,mf1,360.0,0.1340904255561244,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e2/results/scores.csv,seed_0_lr3e3_e2,experiments/sleep/gru/density_custom/seed_0_lr3e3_e2,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,summary,default,density_custom,,mAP,,0.5787665967956307,{},experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,summary,default,density_custom,,mf1,,0.6654635470385091,{},experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,summary,tuned,density_custom,mAP,mAP,,0.5952504561796061,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,summary,tuned,density_custom,mAP,mf1,,0.6745204800033334,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,12.0,0.0338463201817284,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,36.0,0.2685350661121803,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,60.0,0.4497948490147597,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,90.0,0.5767407516969832,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,120.0,0.66286514324878,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,150.0,0.724534446959042,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,180.0,0.7591072482207741,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,240.0,0.8031767933268972,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,300.0,0.8278257550788723,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mAP,mAP,360.0,0.8460781879560442,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,summary,tuned,density_custom,mf1,mAP,,0.5936897641057137,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,summary,tuned,density_custom,mf1,mf1,,0.675230738695638,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,12.0,0.1651283427918337,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,36.0,0.4693051191097548,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,60.0,0.6107014603930274,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,90.0,0.692475652485849,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,120.0,0.7411486969350667,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,150.0,0.7751180467005188,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,180.0,0.7945470460782746,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,240.0,0.8204414951665289,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,300.0,0.8363366834980632,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_custom,0,120960,10,stat,4,20,32,True,True,cuda,lr3e3_e20_gpu_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P1-density-candidate-score,,offline,"paper-density-likelihood-rewrite,sleep,P1,score",True,['density_custom'],experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/predictions,tolerance,tuned,density_custom,mf1,mf1,360.0,0.8471048437974631,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5/results/scores.csv,seed_0_lr3e3_e20_gpu_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_lr3e3_e20_gpu_bs32_eval5,,,,,,,,,,,
sleep,gru,density_gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['density_gau'],experiments/sleep/gru/density_gau/seed_0_objective_e20_bs32_eval5/predictions,summary,default,density_gau,,mAP,,0.6441557344416964,{},experiments/sleep/gru/density_gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/density_gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
